"review","rating","sentiment","review_processed","document_no","dominant_topic","Label","topic_perc_contrib","keywords","Text"
Apa bukalapak juga menjadi mitra pelatihan program pra kerja...?,3,1,mitra latih program pra,512,2,0,0.84,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['mitra', 'latih', 'program', 'pra']"
Mitra kerja yang bagus untuk penyediaan materi pelatihan prakerja,5,2,mitra sedia materi latih,899,2,0,0.8398,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['mitra', 'sedia', 'materi', 'latih']"
"Saya sudah membeli pelatihan prakerja di bukalapak, saya sudah lolos namun insentifnya belum masuk, kenapa y...",3,1,beli latih lolos insentif,759,2,2,0.8395,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['beli', 'latih', 'lolos', 'insentif']"
"Terimakasih tokopedia, saya sudah membeli pelatihan di tokopedia dengan lancar luncur",5,2,beli latih lancar luncur,805,2,2,0.8393,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['beli', 'latih', 'lancar', 'luncur']"
Assalauallaikum .hallo bukalapak .saya sudah selesei mengikuti skill akademy. Trimakasih atas program progress kelasnya .trimakadih juga atas seminarnya cukup dimengerti dam dipahami . Dan trimakasih bukalapak,5,2,assalauallaikum selesei skill akademy trimakasih program progress kelas trimakadih seminar erti dam paham trimakasih,886,2,0,0.8093,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['assalauallaikum', 'selesei', 'skill', 'akademy', 'trimakasih', 'program', 'progress', 'kelas', 'trimakadih', 'seminar', 'erti', 'dam', 'paham', 'trimakasih']"
Terrima kasih..Saya sudah mengikuti pelatihan g2academy. Kenpa sertifikat belum muncul didesboard..mohon dibantu,5,2,terrima latih academy kenpa sertifikat muncul didesboard bantu,832,2,2,0.8068,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['terrima', 'latih', 'academy', 'kenpa', 'sertifikat', 'muncul', 'didesboard', 'bantu']"
"Buka lapak terbaik, beli platform skill Academy di bukalapak bagus, dan mudah di pahami, sertifikat nya cepat keluar di dasboard prakerja",5,2,beli platform skill academy mudah paham sertifikat cepat dasboard,934,2,2,0.8067,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['beli', 'platform', 'skill', 'academy', 'mudah', 'paham', 'sertifikat', 'cepat', 'dasboard']"
"Maju sukses terus buat Lazada, mudah2an semakin baik semuanya",5,2,maju sukses mudah,814,2,2,0.799,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['maju', 'sukses', 'mudah']"
Memudahkan saat karantina mandiri,5,2,mudah karantina mandiri,880,2,2,0.7985,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['mudah', 'karantina', 'mandiri']"
semuga pelayanan nya di tingkat kan lagi,3,1,semuga layan tingkat,544,2,0,0.798,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['semuga', 'layan', 'tingkat']"
Sangat mudah untuk membeli pelatihan prakerja di sini,5,2,mudah beli latih,843,2,2,0.7979,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['mudah', 'beli', 'latih']"
Good buat beli pelatihan sangat mudah,5,2,beli latih mudah,855,2,2,0.7979,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['beli', 'latih', 'mudah']"
"Membeli pelatihan di skill academy melalui bukalapak, mudah di mengerti dan secara detail, semoga sukses trus ya",5,2,beli latih skill academy mudah erti detail sukses,977,2,2,0.783,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['beli', 'latih', 'skill', 'academy', 'mudah', 'erti', 'detail', 'sukses']"
Mntp pokok nya saya baru sajs mengikuti webinar dan Alhamdulillah lancar semoga sertifikasi saya muncul di dashboard,5,2,mntp sajs webinar lancar sertifikasi muncul dashboard,993,2,3,0.7791,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['mntp', 'sajs', 'webinar', 'lancar', 'sertifikasi', 'muncul', 'dashboard']"
Menyesal saya membeli pelatihan prakerja di sini saya sudah menyelesaikan pelatihan dan sertefikat selesai tapi sampai sekarang saya belum keluar di kartu prakerja saya,1,0,sesal beli latih latih sertefikat kartu,301,2,2,0.7415,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['sesal', 'beli', 'latih', 'latih', 'sertefikat', 'kartu']"
Sertifikat prakerja belum ada di dhasboard,5,2,sertifikat dhasboard,797,2,3,0.7333,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['sertifikat', 'dhasboard']"
Min saya johri peserta kartu prakerja saya mau menanyakan saya membeli pelatihan memakai akun kk saya.. Apakah nnti bermasalah di insentif ? Mohon bntuannya min,1,0,johri kartu beli latih pakai akun nnti insentif bntuannya,79,2,2,0.7015,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['johri', 'kartu', 'beli', 'latih', 'pakai', 'akun', 'nnti', 'insentif', 'bntuannya']"
Sangat menyenangkan. Saya juga mengikuti pelatihan pra kerja melalui buka lapak. Terima kasih sangat membantu. Sehat selalu dan sukses,5,2,latih pra bantu sehat sukses,809,2,2,0.7,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['latih', 'pra', 'bantu', 'sehat', 'sukses']"
"Kenapa ya, sertifikat saya di skill akademi yg saya beli dari sini gak muncul di prakerja saya",2,0,sertifikat skill akademi beli muncul,42,2,2,0.695,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['sertifikat', 'skill', 'akademi', 'beli', 'muncul']"
Terimakasih bukalapak telah bekerjasama dengan program prakerja. Dan melancarkan jalannya program ini.,5,2,bekerjasama program lancar jalan program,992,2,2,0.6852,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['bekerjasama', 'program', 'lancar', 'jalan', 'program']"
Saya sngat terbantu karna tokopedia udh membantu saya untuk belanja dirumah aja ....... makasih tokopedia????,1,0,sngat bantu bantu belanja rumah,124,2,2,0.6796,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['sngat', 'bantu', 'bantu', 'belanja', 'rumah']"
terimakasih bukalapak yg telah memberikan ilmu dan bimbingan untuk memajukan skill anak bangsa. maju terus bukalapak :D,5,2,ilmu bimbing maju skill anak bangsa maju,915,2,2,0.65,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['ilmu', 'bimbing', 'maju', 'skill', 'anak', 'bangsa', 'maju']"
Bagussssss sekaliii dan sangat membantu pkoknya,5,2,bagussssss sekaliii bantu pkoknya,600,2,2,0.64,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['bagussssss', 'sekaliii', 'bantu', 'pkoknya']"
Lazada Baik buat kluarga kami sangat mudah untuk brblanja trimaksih,3,1,kluarga mudah brblanja trimaksih,502,2,2,0.6391,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['keluarga', 'mudah', 'brblanja', 'trimaksih']"
"Terimakasih Tokopedia dah membantu kami dalam pembelian voucher prakerja,semoga jaya terus",5,2,bantu beli voucher jaya,870,2,2,0.6277,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['bantu', 'beli', 'voucher', 'jaya']"
Bagussss bgt apk nyaaaa yakinnn,5,2,bagussss apk nyaaaa yakinnn,866,2,3,0.6101,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['bagussss', 'aplikasi', 'nyaaaa', 'yakinnn']"
Sangat membantu untuk proses pembayaran prakerja di skillacademy lancar tanpa hambatan sedikitpun,5,2,bantu proses bayar skillacademy lancar hambat,959,2,2,0.6029,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['bantu', 'proses', 'bayar', 'skillacademy', 'lancar', 'hambat']"
Pengalaman saya belajar dikelas ini sangat bermanfaat bagi saya. Saya jadi punya motivasi untuk jadi entrepreneur. Semoga ilmu yang saya dapat bisa saya terapkan dalam usaha saya. Semoga aplikasi ini semakin terdepan dan semakin canggih lagi fitur nya agar para pengguna dapat menggunakan nya dengan baik. Terimakasih,5,2,alam ajar kelas motivasi entrepreneur ilmu terap usaha aplikasi canggih fitur,891,2,3,0.6,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['alam', 'ajar', 'kelas', 'motivasi', 'entrepreneur', 'ilmu', 'terap', 'usaha', 'aplikasi', 'canggih', 'fitur']"
Good.... sangat membantu membuka wawasan dan pengetahuan tentang penjualan produk..tks skill academy,5,2,bantu wawas jual produk skill academy,947,2,2,0.6,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['bantu', 'wawas', 'jual', 'produk', 'skill', 'academy']"
Saya akan berikan bintang 5 jika emank betul dgn modal 10 Ribu bisa mendapatkanya,3,1,ikan bintang emank modal ribu mendapatkanya,582,2,4,0.5988,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['ikan', 'bintang', 'emank', 'modal', 'ribu', 'mendapatkanya']"
Permudah untuk pembelian dan kirimannya yahh,3,1,mudah beli kirim yahh,456,2,2,0.5615,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['mudah', 'beli', 'kirim', 'yahh']"
Kenapa udah beres pelatihan di skill akadamy dan udah dapat sertifikat tpi belum muncul2 di dasbord prakerja...sedikit kecewa lambanya pelayanannya.tolong bantu pelayanannya,3,1,beres latih skill akadamy sertifikat tpi muncul dasbord lambanya layan tolong bantu layan,610,2,2,0.5544,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['beres', 'latih', 'skill', 'akadamy', 'sertifikat', 'tapi', 'muncul', 'dasbord', 'lambanya', 'layan', 'tolong', 'bantu', 'layan']"
Mudah mencari apa yg dibutuhkan,5,2,mudah cari butuh,839,2,2,0.5519,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['mudah', 'cari', 'butuh']"
Terimakasih saya ucapkan atas ilmu dan motivasi yang diberikan kepada saya yang sangat bermanfaat. Trimakasih,5,2,ilmu motivasi trimakasih,922,2,2,0.5518,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['ilmu', 'motivasi', 'trimakasih']"
semoga toko pedia lebih maju lagi dan lebih baik dalam pelayanan,5,2,toko maju layan,800,2,0,0.5486,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['toko', 'maju', 'layan']"
Sangat membantu..mudah dan sangat terpercaya,5,2,bantu mudah percaya,852,2,1,0.5482,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['bantu', 'mudah', 'percaya']"
sip tingkat kan trus aja promo nya ehehe,5,2,tingkat promo ehehe,997,2,1,0.5482,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['tingkat', 'promo', 'ehehe']"
"Hai tokopedia,saya sudah mengikuti pelatihan disini...pelatihannya bagus,mudah difahami,dan gak ngebosenin...saya kira tokopedia hanya bisa digunakan untuk belanja online,ternyata juga bisa untuk belajar online,smoga sertifikat pelatihan saya segera turun dan berjalan lancar,semoga lebih baik terus kedepannya untuk tokopedia dan sukses trs tokopedia",5,2,latih latih mudah difahami ngebosenin belanja online ajar online smoga sertifikat latih turun jalan lancar sukses trs,908,2,,0.539,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['latih', 'latih', 'mudah', 'difahami', 'ngebosenin', 'belanja', 'online', 'ajar', 'online', 'smoga', 'sertifikat', 'latih', 'turun', 'jalan', 'lancar', 'sukses', 'terus']"
"Pelatihan yg saya beli dari Tokopedia, dgn Pelajaran Trik merangkai kata untuk menarik perhatian customer, SGT menambah wawasan saya dlm meningkatkan business online...trima kasih Tokopedia dan ruang guru",5,2,latih beli ajar trik rangkai tarik perhati customer wawas dlm tingkat business online trima ruang guru,883,2,,0.5336,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['latih', 'beli', 'ajar', 'trik', 'rangkai', 'tarik', 'perhati', 'customer', 'wawas', 'dlm', 'tingkat', 'business', 'online', 'terima', 'ruang', 'guru']"
Tak kasih bintang 2 dulu karena sertifikat prakerja saya belum juga masuk dasboard udah lebih dari 1 mnggu dari pyelesaian pelatihan padahal.,2,0,bintang sertifikat dasboard mnggu pyelesaian latih,67,2,,0.5333,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['bintang', 'sertifikat', 'dasboard', 'mnggu', 'pyelesaian', 'latih']"
sangat membantu mempermudah.khususnya dalam pemilihan pelatihan prakerja,5,2,bantu mudah pilih latih,841,2,,0.5331,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['bantu', 'mudah', 'pilih', 'latih']"
"Selama ini pengalaman pengguna setia bukalapak, ok. Pokoknya slalu tingkatin kualitasnya ??",5,2,alam setia slalu tingkatin kualitas,872,2,,0.5235,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['alam', 'setia', 'selalu', 'tingkatin', 'kualitas']"
"Halo toko pedia,,sya sudah mmbeli pelatihan skill akademi Sudah 100% knp setifikat lma sekali kluarnya",3,1,toko sya mmbeli latih skill akademi setifikat lma kluarnya,738,2,,0.5198,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['toko', 'sya', 'mmbeli', 'latih', 'skill', 'akademi', 'setifikat', 'lma', 'keluar']"
"Applikasi yang sangat membantu di era pandemi ini dengan tanpa harus keluar rumah untuk ke mall berbelanja, dan lain2. . Sudah praktis dibukalapak",5,2,applikasi bantu era pandemi rumah mall belanja praktis dibukalapak,949,2,,0.5044,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['aplikasi', 'bantu', 'era', 'pandemi', 'rumah', 'mall', 'belanja', 'praktis', 'dibukalapak']"
Sertifikat prakerja belum juga muncul di dashboard ini udh 7 hari padahal ?? tolong dong di perbaiki lagi,3,1,sertifikat muncul dashboard tolong,524,2,,0.442,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['sertifikat', 'muncul', 'dashboard', 'tolong']"
Kuranggg bagusss d update ga. Bisa bisa menyebalkan,1,0,kuranggg bagusss update sebal,91,2,,0.4399,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['kuranggg', 'bagusss', 'update', 'sebal']"
Lazada apl olshop yg mudah d pahami??????,5,2,apl olshop mudah paham,861,2,,0.4385,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['aplikasi', 'olshop', 'mudah', 'paham']"
Sebagai salasatu pendukung program prakerja aplikasi ini sangat membantu cara pembayaran dan transaksi tidak teralu sulit..sukses trus buat tokopedia..terimakash,5,2,salasatu dukung program aplikasi bantu bayar transaksi alu sulit sukses terimakash,847,2,,0.4342,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['salasatu', 'dukung', 'program', 'aplikasi', 'bantu', 'bayar', 'transaksi', 'alu', 'sulit', 'sukses', 'terimakash']"
Soping paketan,3,1,soping paket,463,2,,0.4,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['soping', 'paket']"
mantap lazada ngebantu banget kebutuhan,3,1,ngebantu butuh,467,2,,0.4,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['ngebantu', 'butuh']"
Kebutuhan jadi murah,5,2,butuh murah,859,2,,0.4,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['butuh', 'murah']"
Aplikasi mantap sangat membantu,5,2,aplikasi bantu,869,2,,0.4,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['aplikasi', 'bantu']"
Sy sering belanja onlen d lazada. Alhamdulilah pengiriman ny slalu lancar,1,0,belanja onlen alhamdulilah kirim ny slalu lancar,233,2,,0.3999,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['belanja', 'onlen', 'alhamdulilah', 'kirim', 'ny', 'selalu', 'lancar']"
Cuma kurang deksripsi untu brng ajh,3,1,deksripsi untu brng ajh,596,2,,0.3826,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['deksripsi', 'untu', 'brng', 'ajh']"
bukalapak ok..klaim barang mudah dan bukalapak sangat membantu usernya bertanggung jawab secara profesional..pihak asuransi juga tidak mempersulit sangat profesional dalam pelayanan..terima kasih Bukalapak dan pihak asuransi..smoga makin maju dan jaya selalu..,5,2,klaim barang mudah bantu usernya tanggung profesional asuransi sulit profesional layan asuransi smoga maju jaya,842,2,,0.3635,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['klaim', 'barang', 'mudah', 'bantu', 'usernya', 'tanggung', 'profesional', 'asuransi', 'sulit', 'profesional', 'layan', 'asuransi', 'smoga', 'maju', 'jaya']"
Saya sudah mengikuti pelatihan prakerja dan memilih bukalapak untuk kelanjutan bisnis online saya. Tinggal prakteknya aja nanti. Thx bukalapak udh fast respon untuk pembelian vouchernya.,5,2,latih pilih bisnis online tinggal praktek fast respon beli vouchernya,817,2,,0.3347,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['latih', 'pilih', 'bisnis', 'online', 'tinggal', 'praktek', 'fast', 'respon', 'beli', 'vouchernya']"
"Thankyou Tokopedia, ku kasi bintang 5 soalnya emang beneran manfaatnya. Selain area jual-beli ternyata juga ada sarana edukasi bekerjasama dgn prakerja. Aku udah mengikuti pelatihannya, Semoga cpt dipeoses ya sertifikasi nya",5,2,thankyou kasi bintang beneran area jual beli sarana edukasi bekerjasama latih cpt dipeoses sertifikasi,857,2,,0.3291,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['thankyou', 'kasi', 'bintang', 'beneran', 'area', 'jual', 'beli', 'sarana', 'edukasi', 'bekerjasama', 'latih', 'cepat', 'dipeoses', 'sertifikasi']"
Praktis klu ada yg dibutuhkan,1,0,praktis klu butuh,210,2,,0.3,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['praktis', 'klu', 'butuh']"
Mantabb betull promo pengguna barunya ??,5,2,mantabb betull promo,833,2,,0.3,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['mantabb', 'betull', 'promo']"
App nya sudah mantap..Makin banyakin lagi dong disc nya jd..??,5,2,app banyakin disc,851,2,,0.3,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['aplikasi', 'banyakin', 'disc']"
Baguus aplikasi a jd terbantu,5,2,baguus aplikasi bantu,856,2,,0.3,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['baguus', 'aplikasi', 'bantu']"
"Kadang lemot, apa kartu aku yg gak jos ya bun",3,1,kadang lot kartu bun,666,2,,0.2401,"bantu, sukses, butuh, mudah, beli, selalu, maju, rumah, jaya, lancar","['kadang', 'lot', 'kartu', 'bun']"
Terima kasih lazada saya kalau belanja online menggunakan aplikasi lazada walau ada aplikasi yang lain,3,1,belanja online aplikasi aplikasi,553,3,3,0.8394,"aplikasi, belanja, online, amanah, update, aman, percaya, nyaman, sya, unduh","['belanja', 'online', 'aplikasi', 'aplikasi']"
loading mulu. padahal udah pake wifi. :(,1,0,loading mulu pake wifi,72,3,3,0.8376,"aplikasi, belanja, online, amanah, update, aman, percaya, nyaman, sya, unduh","['loading', 'melulu', 'pakai', 'wifi']"
Saya suka aplikasi ini bisa dapat scar,1,0,aplikasi scar,96,3,,0.4,"aplikasi, belanja, online, amanah, update, aman, percaya, nyaman, sya, unduh","['aplikasi', 'scar']"
Saya kasih bintang 2 nanti sy kasih bintang lima karena sy mau voba dulu apknya,2,0,bintang bintang voba apknya,439,3,3,0.8361,"aplikasi, belanja, online, amanah, update, aman, percaya, nyaman, sya, unduh","['bintang', 'bintang', 'voba', 'aplikasi']"
Kok skrng aplikasi nya agak loading lama ya,3,1,skrng aplikasi loading,641,3,3,0.8,"aplikasi, belanja, online, amanah, update, aman, percaya, nyaman, sya, unduh","['skrng', 'aplikasi', 'loading']"
"Paylater nya gk naek2,padahal udah sering belanja",3,1,paylater naek belanja,625,3,3,0.799,"aplikasi, belanja, online, amanah, update, aman, percaya, nyaman, sya, unduh","['paylater', 'naek', 'belanja']"
